title,Név,Krém,Íz,Test,Ár,Össz:,url
Goppion Speciale Bar Espresso kávékóstoló,Blaze/Grimac La Uno + Mahlkönig Vario,3.0,5.0,3.0,4.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1112:goppion-speciale-bar-espresso-kavekostolo&catid=43&Itemid=110
Goppion Speciale Bar Espresso kávékóstoló,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1112:goppion-speciale-bar-espresso-kavekostolo&catid=43&Itemid=110
Goppion Speciale Bar Espresso kávékóstoló,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,5.0,4.0,4.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1112:goppion-speciale-bar-espresso-kavekostolo&catid=43&Itemid=110
Goppion Gran Miscela Dolce - Bársonyosan csokoládés,Luigi/Faema Family + Mazzer Major,4.0,7.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1095:goppion-gran-miscela-dolce-barsonyosan-csokolades&catid=43&Itemid=110
Goppion Gran Miscela Dolce - Bársonyosan csokoládés,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1095:goppion-gran-miscela-dolce-barsonyosan-csokolades&catid=43&Itemid=110
Goppion Gran Miscela Dolce - Bársonyosan csokoládés,Blaze/Grimac La Uno + Mahlkönig Vario,4.0,7.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1095:goppion-gran-miscela-dolce-barsonyosan-csokolades&catid=43&Itemid=110
Goppion Gran Miscela Dolce - Bársonyosan csokoládés,Lorien/La Cimbali     Domus Classic + Mazzer Mini,5.0,7.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1095:goppion-gran-miscela-dolce-barsonyosan-csokolades&catid=43&Itemid=110
Goppion Gran Miscela Dolce - Bársonyosan csokoládés,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,7.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1095:goppion-gran-miscela-dolce-barsonyosan-csokolades&catid=43&Itemid=110
Maranello 100% Arabica - csak stabil géppel,Luigi/Faema Family + Mazzer Major,4.0,8.0,4.0,5.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1081:maranello-100-arabica-csak-stabil-geppel&catid=43&Itemid=110
Maranello 100% Arabica - csak stabil géppel,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,7.0,4.0,4.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1081:maranello-100-arabica-csak-stabil-geppel&catid=43&Itemid=110
Maranello 100% Arabica - csak stabil géppel,Blaze/Grimac La Uno + Mahlkönig Vario,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1081:maranello-100-arabica-csak-stabil-geppel&catid=43&Itemid=110
Maranello 100% Arabica - csak stabil géppel,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,8.0,3.0,5.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1081:maranello-100-arabica-csak-stabil-geppel&catid=43&Itemid=110
Maranello 100% Arabica - csak stabil géppel,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,7.0,3.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1081:maranello-100-arabica-csak-stabil-geppel&catid=43&Itemid=110
Bristot Buon Gusto - újragondolt jó reggelt,Luigi/Faema Family + Mazzer Major,4.0,8.0,4.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1068:bristot-buon-gusto-ujragondolt-jo-reggelt&catid=43&Itemid=110
Bristot Buon Gusto - újragondolt jó reggelt,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,7.0,4.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1068:bristot-buon-gusto-ujragondolt-jo-reggelt&catid=43&Itemid=110
Bristot Buon Gusto - újragondolt jó reggelt,Blaze/Grimac La Uno + Mahlkönig Vario,5.0,7.0,5.0,8.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1068:bristot-buon-gusto-ujragondolt-jo-reggelt&catid=43&Itemid=110
Bristot Buon Gusto - újragondolt jó reggelt,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,5.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1068:bristot-buon-gusto-ujragondolt-jo-reggelt&catid=43&Itemid=110
Bristot Buon Gusto - újragondolt jó reggelt,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,5.0,7.0,5.0,9.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1068:bristot-buon-gusto-ujragondolt-jo-reggelt&catid=43&Itemid=110
Pascucci 100% Arabica Blend - így jó ahogy van,Luigi/Faema Family + Mazzer Major,5.0,9.0,4.0,8.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1065:pascucci-100-arabica-blend-igy-jo-ahogy-van&catid=43&Itemid=110
Pascucci 100% Arabica Blend - így jó ahogy van,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,9.0,4.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1065:pascucci-100-arabica-blend-igy-jo-ahogy-van&catid=43&Itemid=110
Pascucci 100% Arabica Blend - így jó ahogy van,Blaze/Grimac La Uno + Mahlkönig Vario,4.0,10.0,4.0,8.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1065:pascucci-100-arabica-blend-igy-jo-ahogy-van&catid=43&Itemid=110
Pascucci 100% Arabica Blend - így jó ahogy van,Lorien/La Cimbali Domus Classic + Mazzer Mini,4.0,9.0,4.0,8.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1065:pascucci-100-arabica-blend-igy-jo-ahogy-van&catid=43&Itemid=110
Pascucci 100% Arabica Blend - így jó ahogy van,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,10.0,4.0,8.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1065:pascucci-100-arabica-blend-igy-jo-ahogy-van&catid=43&Itemid=110
Moak Coffee Break - szicíliai ébresztő,Luigi/Faema Family + Mazzer Major,4.0,6.0,4.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1060:moak-coffee-break-sziciliai-ebreszt&catid=43&Itemid=110
Moak Coffee Break - szicíliai ébresztő,Monyesz/ Gaggia Baby '80 + Compak K6,5.0,6.0,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1060:moak-coffee-break-sziciliai-ebreszt&catid=43&Itemid=110
Moak Coffee Break - szicíliai ébresztő,Blaze/Grimac La Uno + Mahlkönig Vario,5.0,7.0,5.0,6.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1060:moak-coffee-break-sziciliai-ebreszt&catid=43&Itemid=110
Moak Coffee Break - szicíliai ébresztő,Lorien/La Cimbali     Domus Classic + Mazzer Mini,5.0,5.0,5.0,5.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1060:moak-coffee-break-sziciliai-ebreszt&catid=43&Itemid=110
Moak Coffee Break - szicíliai ébresztő,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,5.0,5.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1060:moak-coffee-break-sziciliai-ebreszt&catid=43&Itemid=110
Moak Aromatik - fémhordóba rejtett dobostorta,Luigi/Faema Family + Mazzer Major,4.0,8.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1056:moak-aromatik-femhordoba-rejtett-dobostorta&catid=43&Itemid=110
Moak Aromatik - fémhordóba rejtett dobostorta,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,7.0,4.0,5.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1056:moak-aromatik-femhordoba-rejtett-dobostorta&catid=43&Itemid=110
Moak Aromatik - fémhordóba rejtett dobostorta,Blaze/Grimac La Uno + Mahlkönig Vario,5.0,8.0,4.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1056:moak-aromatik-femhordoba-rejtett-dobostorta&catid=43&Itemid=110
Moak Aromatik - fémhordóba rejtett dobostorta,Lorien/La Cimbali     Domus Classic + Mazzer Mini,5.0,8.0,4.0,6.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1056:moak-aromatik-femhordoba-rejtett-dobostorta&catid=43&Itemid=110
Moak Aromatik - fémhordóba rejtett dobostorta,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,8.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1056:moak-aromatik-femhordoba-rejtett-dobostorta&catid=43&Itemid=110
"Pacificaffe Pin-Up Espresso - egy kellemes kávé, ütős áron",Luigi/Faema Family + Mazzer Major,4.0,6.0,3.0,8.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1052:pacificaffe-pin-up-espresso-egy-kellemes-kave-uets-aron&catid=43&Itemid=110
"Pacificaffe Pin-Up Espresso - egy kellemes kávé, ütős áron",Monyesz/ Gaggia Baby '80 + Compak K6,4.0,7.0,3.0,8.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1052:pacificaffe-pin-up-espresso-egy-kellemes-kave-uets-aron&catid=43&Itemid=110
"Pacificaffe Pin-Up Espresso - egy kellemes kávé, ütős áron",Blaze/Grimac La Uno + Mahlkönig Vario,4.0,7.0,3.0,10.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1052:pacificaffe-pin-up-espresso-egy-kellemes-kave-uets-aron&catid=43&Itemid=110
"Pacificaffe Pin-Up Espresso - egy kellemes kávé, ütős áron",Lorien/La Cimbali     Domus Classic + Mazzer Mini,5.0,7.0,3.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1052:pacificaffe-pin-up-espresso-egy-kellemes-kave-uets-aron&catid=43&Itemid=110
"Pacificaffe Pin-Up Espresso - egy kellemes kávé, ütős áron",SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,7.0,4.0,10.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1052:pacificaffe-pin-up-espresso-egy-kellemes-kave-uets-aron&catid=43&Itemid=110
Cellini Gran Aroma - hozza a formát,Luigi/Faema Family + Mazzer Major,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1044:cellini-gran-aroma-hozza-a-fomat&catid=43&Itemid=110
Cellini Gran Aroma - hozza a formát,Monyesz/ Gaggia Baby '80 + Compak K6,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1044:cellini-gran-aroma-hozza-a-fomat&catid=43&Itemid=110
Cellini Gran Aroma - hozza a formát,Blaze/Grimac La Uno + Mahlkönig Vario,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1044:cellini-gran-aroma-hozza-a-fomat&catid=43&Itemid=110
Cellini Gran Aroma - hozza a formát,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,3.0,6.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1044:cellini-gran-aroma-hozza-a-fomat&catid=43&Itemid=110
Cellini Gran Aroma - hozza a formát,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,3.0,7.0,3.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1044:cellini-gran-aroma-hozza-a-fomat&catid=43&Itemid=110
Cellini Prestigio - elő a tejjel,Luigi/Faema Family + Mazzer Major,3.0,8.0,3.0,6.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1043:cellini-prestigio-el-a-tejjel&catid=43&Itemid=110
Cellini Prestigio - elő a tejjel,Monyesz/ Gaggia Baby '80 + Compak K6,2.0,7.0,3.0,6.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1043:cellini-prestigio-el-a-tejjel&catid=43&Itemid=110
Cellini Prestigio - elő a tejjel,Blaze/Grimac La Uno + Mahlkönig Vario,2.0,8.0,3.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1043:cellini-prestigio-el-a-tejjel&catid=43&Itemid=110
Cellini Prestigio - elő a tejjel,Lorien/La Cimbali     Domus Classic + Mazzer Mini,2.0,7.0,3.0,7.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1043:cellini-prestigio-el-a-tejjel&catid=43&Itemid=110
Cellini Prestigio - elő a tejjel,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,2.0,7.0,2.0,6.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1043:cellini-prestigio-el-a-tejjel&catid=43&Itemid=110
"Pellini Decaffeinato - no koffein, no extra",Luigi/Faema Family + Mazzer Major,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1041:pellini-decaffeinato-no-koffein-no-extra&catid=43&Itemid=110
"Pellini Decaffeinato - no koffein, no extra",Monyesz/ Gaggia Baby '80 + Compak K6,3.0,5.0,3.0,5.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1041:pellini-decaffeinato-no-koffein-no-extra&catid=43&Itemid=110
"Pellini Decaffeinato - no koffein, no extra",Blaze/Grimac La Uno + Mahlkönig Vario,3.0,6.0,4.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1041:pellini-decaffeinato-no-koffein-no-extra&catid=43&Itemid=110
"Pellini Decaffeinato - no koffein, no extra",Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,3.0,6.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1041:pellini-decaffeinato-no-koffein-no-extra&catid=43&Itemid=110
"Pellini Decaffeinato - no koffein, no extra",SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,3.0,6.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1041:pellini-decaffeinato-no-koffein-no-extra&catid=43&Itemid=110
Pellini Espresso Casa - kávé kóstoló,Luigi/Faema Family + Mazzer Major,3.0,6.0,4.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1038:pellini-espresso-casa-kave-kostolo&catid=43&Itemid=110
Pellini Espresso Casa - kávé kóstoló,Monyesz/ Gaggia Baby '80 + Compak K6,3.0,6.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1038:pellini-espresso-casa-kave-kostolo&catid=43&Itemid=110
Pellini Espresso Casa - kávé kóstoló,Blaze/Grimac La Uno + Mahlkönig Vario,3.0,5.0,3.0,5.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1038:pellini-espresso-casa-kave-kostolo&catid=43&Itemid=110
Pellini Espresso Casa - kávé kóstoló,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,5.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1038:pellini-espresso-casa-kave-kostolo&catid=43&Itemid=110
Pellini Espresso Casa - kávé kóstoló,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,3.0,5.0,4.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1038:pellini-espresso-casa-kave-kostolo&catid=43&Itemid=110
Kapucziner Bomba - sötét üti világost,Luigi/Faema Family + Mazzer Major,4.0,7.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1037:kapucziner-bomba-soetet-ueti-vilagost&catid=43&Itemid=110
Kapucziner Bomba - sötét üti világost,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,6.0,3.0,7.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1037:kapucziner-bomba-soetet-ueti-vilagost&catid=43&Itemid=110
Kapucziner Bomba - sötét üti világost,Blaze/Grimac La Uno + Mahlkönig Vario,4.0,6.0,4.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1037:kapucziner-bomba-soetet-ueti-vilagost&catid=43&Itemid=110
Kapucziner Bomba - sötét üti világost,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1037:kapucziner-bomba-soetet-ueti-vilagost&catid=43&Itemid=110
Kapucziner Bomba - sötét üti világost,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,7.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1037:kapucziner-bomba-soetet-ueti-vilagost&catid=43&Itemid=110
Diemme Blu - egy finom desszertkávé,Luigi/Faema Family + Mazzer Major,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1008:diemme-blu-egy-finom-desszertkave&catid=43&Itemid=110
Diemme Blu - egy finom desszertkávé,Monyesz/ Gaggia Baby '80 + Compak K6,3.0,6.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1008:diemme-blu-egy-finom-desszertkave&catid=43&Itemid=110
Diemme Blu - egy finom desszertkávé,Blaze/Grimac La Uno + Mahlkönig Vario,3.0,7.0,3.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1008:diemme-blu-egy-finom-desszertkave&catid=43&Itemid=110
Diemme Blu - egy finom desszertkávé,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1008:diemme-blu-egy-finom-desszertkave&catid=43&Itemid=110
Diemme Blu - egy finom desszertkávé,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,3.0,8.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1008:diemme-blu-egy-finom-desszertkave&catid=43&Itemid=110
Pasco Prémium - Prémium minőség barátságos áron,Luigi/Faema Family + Mazzer Major,4.0,8.0,4.0,9.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1003:pasco-premium-premium-minseg-baratsagos-aron&catid=43&Itemid=110
Pasco Prémium - Prémium minőség barátságos áron,Monyesz/ Gaggia Baby '80 + Compak K6,4.0,8.0,4.0,9.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1003:pasco-premium-premium-minseg-baratsagos-aron&catid=43&Itemid=110
Pasco Prémium - Prémium minőség barátságos áron,Blaze/Grimac La Uno + Mahlkönig Vario,3.0,9.0,5.0,9.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1003:pasco-premium-premium-minseg-baratsagos-aron&catid=43&Itemid=110
Pasco Prémium - Prémium minőség barátságos áron,Lorien/La Cimbali Domus Classic + Mazzer Mini,3.0,8.0,4.0,9.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1003:pasco-premium-premium-minseg-baratsagos-aron&catid=43&Itemid=110
Pasco Prémium - Prémium minőség barátságos áron,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,8.0,4.0,9.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1003:pasco-premium-premium-minseg-baratsagos-aron&catid=43&Itemid=110
"Kapucziner Bomba - talált, de nem süllyedt",Luigi/Faema Family + Mazzer Major,4.0,5.0,4.0,7.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1002:kapucziner-bomba-talalt-de-nem-suellyedt&catid=43&Itemid=110
"Kapucziner Bomba - talált, de nem süllyedt",Monyesz/ Gaggia Baby '80 + Compak K6,4.0,7.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1002:kapucziner-bomba-talalt-de-nem-suellyedt&catid=43&Itemid=110
"Kapucziner Bomba - talált, de nem süllyedt",Blaze/Grimac La Uno + Mahlkönig Vario,5.0,5.0,4.0,6.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1002:kapucziner-bomba-talalt-de-nem-suellyedt&catid=43&Itemid=110
"Kapucziner Bomba - talált, de nem süllyedt",Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1002:kapucziner-bomba-talalt-de-nem-suellyedt&catid=43&Itemid=110
"Kapucziner Bomba - talált, de nem süllyedt",SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,5.0,5.0,4.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1002:kapucziner-bomba-talalt-de-nem-suellyedt&catid=43&Itemid=110
Arcaffé Roma - kávékóstoló,Luigi/Faema Family + Mazzer Major,3.0,6.0,3.0,3.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1000:arcaffe-roma-kavekostolo&catid=43&Itemid=110
Arcaffé Roma - kávékóstoló,Monyesz/ Gaggia Baby '80 + Compak K6,3.0,6.0,2.0,3.0,14.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1000:arcaffe-roma-kavekostolo&catid=43&Itemid=110
Arcaffé Roma - kávékóstoló,Blaze/Grimac La Uno + Mahlkönig Vario,4.0,5.0,3.0,3.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1000:arcaffe-roma-kavekostolo&catid=43&Itemid=110
Arcaffé Roma - kávékóstoló,Lorien/La Cimbali     Domus Classic + Mazzer Mini,3.0,7.0,4.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1000:arcaffe-roma-kavekostolo&catid=43&Itemid=110
Arcaffé Roma - kávékóstoló,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,3.0,3.0,2.0,2.0,10.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=1000:arcaffe-roma-kavekostolo&catid=43&Itemid=110
Pellini Oro - a megbízható jóbarát,Luigi/Faema Family + Mazzer Major,4.0,7.0,3.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=999:pellini-oro-a-megbizhato-jobarat&catid=43&Itemid=110
Pellini Oro - a megbízható jóbarát,Monyesz/ Gaggia Baby '80 + Compak K6,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=999:pellini-oro-a-megbizhato-jobarat&catid=43&Itemid=110
Pellini Oro - a megbízható jóbarát,Paljoc/Magister Stella + Mazzer Super Jolly,4.0,6.0,3.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=999:pellini-oro-a-megbizhato-jobarat&catid=43&Itemid=110
Pellini Oro - a megbízható jóbarát,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=999:pellini-oro-a-megbizhato-jobarat&catid=43&Itemid=110
Pellini Oro - a megbízható jóbarát,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,6.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=999:pellini-oro-a-megbizhato-jobarat&catid=43&Itemid=110
Pellini Top - egy kellemes desszertkávé,Luigi/Faema Family + Mazzer Major,3.0,7.0,3.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=998:pellini-top-egy-kellemes-desszertkave&catid=43&Itemid=110
Pellini Top - egy kellemes desszertkávé,Monyesz/ Gaggia Baby '80 + Compak K6,3.0,5.0,3.0,5.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=998:pellini-top-egy-kellemes-desszertkave&catid=43&Itemid=110
Pellini Top - egy kellemes desszertkávé,Blaze/Grimac La Uno + Mahlkönig Vario,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=998:pellini-top-egy-kellemes-desszertkave&catid=43&Itemid=110
Pellini Top - egy kellemes desszertkávé,Lorien/La Cimbali     Domus Classic + Mazzer Mini,3.0,7.0,4.0,6.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=998:pellini-top-egy-kellemes-desszertkave&catid=43&Itemid=110
Pellini Top - egy kellemes desszertkávé,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,6.0,3.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=998:pellini-top-egy-kellemes-desszertkave&catid=43&Itemid=110
Musetti 201 - a robusztás kedvenc,Luigi/Faema Family + Mazzer Major,4.0,6.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=988:musetti-201-a-robusztas-kedvenc&catid=43&Itemid=110
Musetti 201 - a robusztás kedvenc,Monyesz/ Gaggia Baby '80 + Compak K6,5.0,7.0,5.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=988:musetti-201-a-robusztas-kedvenc&catid=43&Itemid=110
Musetti 201 - a robusztás kedvenc,Blaze/Grimac La Uno + Mahlkönig Vario,5.0,6.0,5.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=988:musetti-201-a-robusztas-kedvenc&catid=43&Itemid=110
Musetti 201 - a robusztás kedvenc,Lorien/La Cimbali     Domus Classic + Mazzer Mini,5.0,6.0,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=988:musetti-201-a-robusztas-kedvenc&catid=43&Itemid=110
Musetti 201 - a robusztás kedvenc,SiD/Arrarex Caravel + Olympia Maximatic + Mazzer Super Jolly,4.0,6.0,5.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=988:musetti-201-a-robusztas-kedvenc&catid=43&Itemid=110
Danesi Gold - akár egy falat Mozart golyó,Luigi/Faema Family + Mazzer Major,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=985:danesi-gold-akar-egy-falat-mozart-golyo&catid=43&Itemid=110
Danesi Gold - akár egy falat Mozart golyó,Monyesz/ Gaggia Baby '80 + Compak K6,5.0,8.0,5.0,7.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=985:danesi-gold-akar-egy-falat-mozart-golyo&catid=43&Itemid=110
Danesi Gold - akár egy falat Mozart golyó,Blaze/Grimac La Uno + Mahlkönig Vario,5.0,8.0,4.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=985:danesi-gold-akar-egy-falat-mozart-golyo&catid=43&Itemid=110
Danesi Gold - akár egy falat Mozart golyó,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,5.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=985:danesi-gold-akar-egy-falat-mozart-golyo&catid=43&Itemid=110
